run_id,full_accuracy,auc_coverage,coverage_at_95,coverage_at_98,coverage_at_99,arch,dataset,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained
resnet50_soft_w_d4_s224_full_bce_nfull_seed2,0.9527694109772423,0.996218561533509,1.0,0.9256400602409639,0.873995983935743,resnet50,gz2,soft_w,d4,224,full,bce,0,2,False,True
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,0.9473728246318608,0.9952704389028619,0.9937039825970548,0.9064800870147256,0.8495230923694779,swin_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
swin_tiny_hard_d4_s224_full_bce_nfull_seed1,0.9473100736278447,0.9951191184750335,0.9937876506024096,0.9044302208835341,0.8462600401606426,swin_tiny,gz2,hard,d4,224,full,bce,0,1,False,True
swin_tiny_hard_d4_s224_full_bce_nfull_seed2,0.9480630856760375,0.995300388706157,0.9958584337349398,0.9057479919678715,0.8521586345381527,swin_tiny,gz2,hard,d4,224,full,bce,0,2,False,True
swin_tiny_hard_d4_s224_full_bce_nfull_seed3,0.9481885876840697,0.9953333742722297,0.9955655957161981,0.9073376840696118,0.8478706492637216,swin_tiny,gz2,hard,d4,224,full,bce,0,3,False,True
swin_tiny_hard_d4_s224_full_bce_nfull_seed4,0.9473519076305221,0.9952861495142323,0.9941014056224899,0.9063545850066934,0.8513637884872824,swin_tiny,gz2,hard,d4,224,full,bce,0,4,False,True
swin_tiny_soft_d4_s224_full_bce_nfull_seed0,0.9538570950468541,0.9962853819213673,1.0,0.9262466532797858,0.8773008701472557,swin_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
swin_tiny_soft_d4_s224_full_bce_nfull_seed1,0.9543591030789826,0.996290607735089,1.0,0.9269578313253012,0.8761504350736279,swin_tiny,gz2,soft,d4,224,full,bce,0,1,False,True
swin_tiny_soft_d4_s224_full_bce_nfull_seed2,0.9539616800535475,0.996278937204921,1.0,0.9259328982597055,0.8758785140562249,swin_tiny,gz2,soft,d4,224,full,bce,0,2,False,True
swin_tiny_soft_d4_s224_full_bce_nfull_seed3,0.9524347389558233,0.9960866658282712,1.0,0.922879016064257,0.8699590026773761,swin_tiny,gz2,soft,d4,224,full,bce,0,3,False,True
swin_tiny_soft_d4_s224_full_bce_nfull_seed4,0.9538989290495314,0.9962333046199232,1.0,0.9279409303882196,0.8726154618473896,swin_tiny,gz2,soft,d4,224,full,bce,0,4,False,True
vit_base_hard_d4_s224_full_bce_nfull_seed0,0.9463478915662651,0.994960742692405,0.9921142904953146,0.8998703145917001,0.8423694779116466,vit_base,gz2,hard,d4,224,full,bce,0,0,False,True
vit_base_hard_d4_s224_full_bce_nfull_seed1,0.9454275435073628,0.9947404371240438,0.989876171352075,0.8944109772423026,0.8381024096385542,vit_base,gz2,hard,d4,224,full,bce,0,1,False,True
vit_base_hard_d4_s224_full_bce_nfull_seed2,0.9462014725568942,0.9948794276172994,0.9910893574297188,0.8985316265060241,0.8423903949129853,vit_base,gz2,hard,d4,224,full,bce,0,2,False,True
vit_base_hard_d4_s224_full_bce_nfull_seed3,0.9445908634538153,0.9948426911724804,0.9877426372155288,0.8980087014725568,0.8432479919678715,vit_base,gz2,hard,d4,224,full,bce,0,3,False,True
vit_base_hard_d4_s224_full_bce_nfull_seed4,0.9444862784471219,0.9949115033172884,0.9866340361445783,0.8992637215528781,0.8441055890227577,vit_base,gz2,hard,d4,224,full,bce,0,4,False,True
vit_base_soft_d4_s224_full_bce_nfull_seed0,0.9523510709504686,0.9959753291056362,1.0,0.9196787148594378,0.867156124497992,vit_base,gz2,soft,d4,224,full,bce,0,0,False,True
vit_base_soft_d4_s224_full_bce_nfull_seed1,0.9522464859437751,0.996046896978172,1.0,0.9177961847389559,0.8695406626506024,vit_base,gz2,soft,d4,224,full,bce,0,1,False,True
vit_base_soft_d4_s224_full_bce_nfull_seed2,0.9505312918340026,0.9957202848575943,1.0,0.9151397255689424,0.8565721218206158,vit_base,gz2,soft,d4,224,full,bce,0,2,False,True
vit_base_soft_d4_s224_full_bce_nfull_seed3,0.9526020749665328,0.9960714165325348,1.0,0.9208082329317269,0.8667587014725568,vit_base,gz2,soft,d4,224,full,bce,0,3,False,True
vit_base_soft_d4_s224_full_bce_nfull_seed4,0.9518281459170014,0.996075313146978,1.0,0.92059906291834,0.8699799196787149,vit_base,gz2,soft,d4,224,full,bce,0,4,False,True
vit_small_hard_conf_d4_s224_full_bce_nfull_seed0,0.9422481593038822,0.9935882322146786,0.9809446117804551,0.8788068942436412,0.8170808232931727,vit_small,gz2,hard_conf,d4,224,full,bce,0,0,False,True
vit_small_hard_conf_d4_s224_full_bce_nfull_seed1,0.9412441432396251,0.99394302984036,0.9797523427041499,0.8837433065595717,0.8221636546184738,vit_small,gz2,hard_conf,d4,224,full,bce,0,1,False,True
vit_small_hard_conf_d4_s224_full_bce_nfull_seed2,0.9344879518072289,0.9927838026838072,0.9637926706827309,0.8607555220883534,0.799154953145917,vit_small,gz2,hard_conf,d4,224,full,bce,0,2,False,True
vit_small_hard_d4_s224_full_bce_n10000_seed0,0.9277317603748326,0.9905735671486677,0.9428338353413654,0.8259496318607764,0.7498117469879518,vit_small,gz2,hard,d4,224,full,bce,10000,0,False,True
vit_small_hard_d4_s224_full_bce_n10000_seed1,0.9222724230254351,0.9894541880715809,0.9272925033467202,0.8077518406961178,0.7364667001338688,vit_small,gz2,hard,d4,224,full,bce,10000,1,False,True
vit_small_hard_d4_s224_full_bce_n2000_seed0,0.9200343038821954,0.9873400853511944,0.9191139558232931,0.7844084672021419,0.6807438085676037,vit_small,gz2,hard,d4,224,full,bce,2000,0,False,True
vit_small_hard_d4_s224_full_bce_n2000_seed1,0.9168130856760375,0.9873657666294419,0.9071075970548862,0.7792628848728246,0.695615796519411,vit_small,gz2,hard,d4,224,full,bce,2000,1,False,True
vit_small_hard_d4_s224_full_bce_n25000_seed0,0.928714859437751,0.9908964571846155,0.947895749665328,0.8304886211512718,0.7605421686746988,vit_small,gz2,hard,d4,224,full,bce,25000,0,False,True
vit_small_hard_d4_s224_full_bce_n25000_seed1,0.9230045180722891,0.9900375255557455,0.9321034136546185,0.8141524431057564,0.746444109772423,vit_small,gz2,hard,d4,224,full,bce,25000,1,False,True
vit_small_hard_d4_s224_full_bce_n50000_seed0,0.9418298192771084,0.9936980284376304,0.9801079317269076,0.8794344042838019,0.8131065930388219,vit_small,gz2,hard,d4,224,full,bce,50000,0,False,True
vit_small_hard_d4_s224_full_bce_n50000_seed1,0.943063922356091,0.9940285482968689,0.9825552208835341,0.8820281124497992,0.8187332663989291,vit_small,gz2,hard,d4,224,full,bce,50000,1,False,True
vit_small_hard_d4_s224_full_bce_n5000_seed0,0.9249916331994645,0.9894599210518116,0.9337558567603749,0.811161311914324,0.7270540495314591,vit_small,gz2,hard,d4,224,full,bce,5000,0,False,True
vit_small_hard_d4_s224_full_bce_n5000_seed1,0.9257237282463187,0.99011092354849,0.9375418340026773,0.8202602074966533,0.7482429718875502,vit_small,gz2,hard,d4,224,full,bce,5000,1,False,True
vit_small_hard_d4_s224_full_bce_nfull_seed0,0.945615796519411,0.9949458188231759,0.9898134203480589,0.9003095716198126,0.8452769410977242,vit_small,gz2,hard,d4,224,full,bce,0,0,False,True
vit_small_hard_d4_s224_full_bce_nfull_seed1,0.9449673694779116,0.9947796247899738,0.9881609772423026,0.8970046854082999,0.8379978246318608,vit_small,gz2,hard,d4,224,full,bce,0,1,False,True
vit_small_hard_d4_s224_full_bce_nfull_seed2,0.9460968875502008,0.9950306992730805,0.9916122824631861,0.8998075635876841,0.8451932730923695,vit_small,gz2,hard,d4,224,full,bce,0,2,False,True
vit_small_hard_d4_s224_full_bce_nfull_seed3,0.9440888554216867,0.9945989151795235,0.9864876171352075,0.8917754350736279,0.8311161311914324,vit_small,gz2,hard,d4,224,full,bce,0,3,False,True
vit_small_hard_d4_s224_full_bce_nfull_seed4,0.9466825635876841,0.9949711287148787,0.9919678714859438,0.8991173025435074,0.8432061579651942,vit_small,gz2,hard,d4,224,full,bce,0,4,False,True
vit_small_hard_debiased_d4_s224_full_bce_nfull_seed0,0.6727535140562249,0.7841380900352477,0.15081157965194109,0.06611864123159304,0.00018825301204819278,vit_small,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
vit_small_hard_debiased_d4_s224_full_bce_nfull_seed1,0.6986069277108434,0.7975441804005473,0.11073460508701473,0.025644243641231593,0.0077811244979919675,vit_small,gz2,hard_debiased,d4,224,full,bce,0,1,False,True
vit_small_hard_debiased_d4_s224_full_bce_nfull_seed2,0.7090445113788487,0.8219634114838429,0.17365294511378848,0.11625669344042838,0.09096803882195448,vit_small,gz2,hard_debiased,d4,224,full,bce,0,2,False,True
vit_small_soft_d4_photo_s224_full_bce_nfull_seed0,0.9531668340026773,0.9961236358927563,1.0,0.9220005020080321,0.8699171686746988,vit_small,gz2,soft,d4_photo,224,full,bce,0,0,False,True
vit_small_soft_d4_photo_s224_full_bce_nfull_seed1,0.9555513721552878,0.9963914454605338,1.0,0.9281501004016064,0.8769034471218207,vit_small,gz2,soft,d4_photo,224,full,bce,0,1,False,True
vit_small_soft_d4_photo_s224_full_bce_nfull_seed2,0.9538780120481928,0.9963420778827187,1.0,0.9266649933065596,0.8772381191432396,vit_small,gz2,soft,d4_photo,224,full,bce,0,2,False,True
vit_small_soft_d4_s112_full_bce_nfull_seed0,0.946619812583668,0.994884689834058,0.9920097054886211,0.8995147255689424,0.8403614457831325,vit_small,gz2,soft,d4,112,full,bce,0,0,False,True
vit_small_soft_d4_s112_full_bce_nfull_seed1,0.9476656626506024,0.9950388119047731,0.9944779116465864,0.9019829317269076,0.8467620481927711,vit_small,gz2,soft,d4,112,full,bce,0,1,False,True
vit_small_soft_d4_s160_full_bce_nfull_seed0,0.9503848728246319,0.9955550204469736,1.0,0.9110609103078983,0.8599815930388219,vit_small,gz2,soft,d4,160,full,bce,0,0,False,True
vit_small_soft_d4_s160_full_bce_nfull_seed1,0.9500083668005355,0.9956398616134472,1.0,0.9108935742971888,0.8573042168674698,vit_small,gz2,soft,d4,160,full,bce,0,1,False,True
vit_small_soft_d4_s224_frozen_bce_nfull_seed0,0.9037817938420348,0.9826466711474757,0.869498828647925,0.7193356760374833,0.6207329317269076,vit_small,gz2,soft,d4,224,frozen,bce,0,0,False,True
vit_small_soft_d4_s224_frozen_bce_nfull_seed1,0.9029241967871486,0.9826123963505479,0.868494812583668,0.7202141900937081,0.6241633199464525,vit_small,gz2,soft,d4,224,frozen,bce,0,1,False,True
vit_small_soft_d4_s224_full_bce_n10000_seed0,0.939110609103079,0.9934392999322749,0.973979250334672,0.8753974230254351,0.8133575970548862,vit_small,gz2,soft,d4,224,full,bce,10000,0,False,True
vit_small_soft_d4_s224_full_bce_n10000_seed1,0.9398008701472557,0.9936574286405636,0.9761546184738956,0.8779702141900937,0.8153447121820616,vit_small,gz2,soft,d4,224,full,bce,10000,1,False,True
vit_small_soft_d4_s224_full_bce_n2000_seed0,0.9284220214190094,0.9908117658986428,0.9432521753681392,0.832684906291834,0.7636169678714859,vit_small,gz2,soft,d4,224,full,bce,2000,0,False,True
vit_small_soft_d4_s224_full_bce_n2000_seed1,0.9275225903614458,0.9905966071149898,0.9441097724230254,0.8279158299866132,0.7572581994645248,vit_small,gz2,soft,d4,224,full,bce,2000,1,False,True
vit_small_soft_d4_s224_full_bce_n25000_seed0,0.9459923025435074,0.9946978451892318,0.9907337684069611,0.8943691432396251,0.8401522757697456,vit_small,gz2,soft,d4,224,full,bce,25000,0,False,True
vit_small_soft_d4_s224_full_bce_n25000_seed1,0.9433985943775101,0.9944767421263537,0.9860901941097724,0.8929467871485943,0.8341072623828648,vit_small,gz2,soft,d4,224,full,bce,25000,1,False,True
vit_small_soft_d4_s224_full_bce_n50000_seed0,0.9464524765729585,0.994990995516211,0.9925744645247657,0.9018365127175368,0.8376422356091031,vit_small,gz2,soft,d4,224,full,bce,50000,0,False,True
vit_small_soft_d4_s224_full_bce_n50000_seed1,0.9451347054886211,0.9946165761248794,0.9887884872824632,0.8928212851405622,0.8356760374832664,vit_small,gz2,soft,d4,224,full,bce,50000,1,False,True
vit_small_soft_d4_s224_full_bce_n5000_seed0,0.9343415327978581,0.99236184710509,0.9605087014725568,0.8553798527443106,0.7901397255689424,vit_small,gz2,soft,d4,224,full,bce,5000,0,False,True
vit_small_soft_d4_s224_full_bce_n5000_seed1,0.9349899598393574,0.9924950565092661,0.9628304886211513,0.8592076639892905,0.7942394578313253,vit_small,gz2,soft,d4,224,full,bce,5000,1,False,True
vit_small_soft_d4_s224_full_bce_nfull_seed0,0.9530413319946452,0.9961899812451336,1.0,0.922816265060241,0.8724272088353414,vit_small,gz2,soft,d4,224,full,bce,0,0,False,True
vit_small_soft_d4_s224_full_bce_nfull_seed0_scratch,0.9377091700133868,0.9929183091603297,0.9719293842034806,0.8625543842034806,0.7887173694779116,vit_small,gz2,soft,d4,224,full,bce,0,0,False,False
vit_small_soft_d4_s224_full_bce_nfull_seed1,0.952455655957162,0.9960933045473825,1.0,0.9212265729585006,0.8691014056224899,vit_small,gz2,soft,d4,224,full,bce,0,1,False,True
vit_small_soft_d4_s224_full_bce_nfull_seed1_scratch,0.9377719210174029,0.992944898849565,0.9717620481927711,0.8649807563587684,0.7971260040160643,vit_small,gz2,soft,d4,224,full,bce,0,1,False,False
vit_small_soft_d4_s224_full_bce_nfull_seed2,0.952183734939759,0.9961094965858929,1.0,0.9230881860776439,0.8702100066934404,vit_small,gz2,soft,d4,224,full,bce,0,2,False,True
vit_small_soft_d4_s224_full_bce_nfull_seed2_scratch,0.9361822289156626,0.9926966417880725,0.9664491298527443,0.8605254350736279,0.7895749665327979,vit_small,gz2,soft,d4,224,full,bce,0,2,False,False
vit_small_soft_d4_s224_full_bce_nfull_seed3,0.9520582329317269,0.9959181146681151,1.0,0.9175660977242303,0.8664867804551539,vit_small,gz2,soft,d4,224,full,bce,0,3,False,True
vit_small_soft_d4_s224_full_bce_nfull_seed4,0.9526648259705489,0.9960759619382614,1.0,0.9218540829986613,0.8657337684069611,vit_small,gz2,soft,d4,224,full,bce,0,4,False,True
vit_small_soft_d4_s224_full_focal_nfull_seed0,0.9505940428380187,0.9959873771630252,1.0,0.9191557898259706,0.8683693105756358,vit_small,gz2,soft,d4,224,full,focal,0,0,False,True
vit_small_soft_d4_s224_full_focal_nfull_seed1,0.9505940428380187,0.9958786792394987,1.0,0.9165202476572959,0.8664449464524766,vit_small,gz2,soft,d4,224,full,focal,0,1,False,True
vit_small_soft_d4_s224_full_smooth_nfull_seed0,0.9534805890227577,0.9962014887783281,1.0,0.9235065261044176,0.8719461178045516,vit_small,gz2,soft,d4,224,full,smooth,0,0,False,True
vit_small_soft_d4_s224_full_smooth_nfull_seed1,0.952120983935743,0.9960264881912082,1.0,0.9220632530120482,0.8659220214190094,vit_small,gz2,soft,d4,224,full,smooth,0,1,False,True
vit_small_soft_d4_s224_partial_bce_nfull_seed0,0.9313922356091031,0.991427505693534,0.9542545180722891,0.8390018406961178,0.7712935073627845,vit_small,gz2,soft,d4,224,partial,bce,0,0,False,True
vit_small_soft_d4_s224_partial_bce_nfull_seed1,0.9321661646586346,0.9914792608722514,0.9537525100401606,0.8397339357429718,0.7671519410977242,vit_small,gz2,soft,d4,224,partial,bce,0,1,False,True
vit_small_soft_debiased_d4_s224_full_bce_nfull_seed0,0.6895080321285141,0.7748245719776935,0.10862198795180723,0.06950719544846051,0.05277359437751004,vit_small,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
vit_small_soft_debiased_d4_s224_full_bce_nfull_seed1,0.6758492302543507,0.7616218198986919,0.09544427710843373,0.052522590361445784,0.040035140562248994,vit_small,gz2,soft_debiased,d4,224,full,bce,0,1,False,True
vit_small_soft_debiased_d4_s224_full_bce_nfull_seed2,0.6912232262382865,0.7712879783992361,0.10646753681392236,0.06975819946452476,0.053714859437751006,vit_small,gz2,soft_debiased,d4,224,full,bce,0,2,False,True
vit_small_soft_flip_s224_full_bce_nfull_seed0,0.9438796854082999,0.994262517527986,0.9857555220883534,0.8835759705488622,0.8254476238286479,vit_small,gz2,soft,flip,224,full,bce,0,0,False,True
vit_small_soft_flip_s224_full_bce_nfull_seed1,0.9510332998661312,0.9958457027517168,1.0,0.9154743975903614,0.8668214524765729,vit_small,gz2,soft,flip,224,full,bce,0,1,False,True
vit_small_soft_flip_s224_full_bce_nfull_seed2,0.9519327309236948,0.9959777604186741,1.0,0.9199506358768407,0.8662776104417671,vit_small,gz2,soft,flip,224,full,bce,0,2,False,True
vit_small_soft_none_s224_full_bce_nfull_seed0,0.9452602074966533,0.9948560433206444,0.9885793172690763,0.8954568273092369,0.8452978580990629,vit_small,gz2,soft,none,224,full,bce,0,0,False,True
vit_small_soft_none_s224_full_bce_nfull_seed0_op,0.9508032128514057,0.9957920849855557,1.0,0.9152652275769746,0.8618850401606426,vit_small,gz2,soft,none,224,full,bce,0,0,True,True
vit_small_soft_none_s224_full_bce_nfull_seed1,0.9456994645247657,0.9947865760510033,0.9903781793842035,0.8954149933065596,0.8370774765729585,vit_small,gz2,soft,none,224,full,bce,0,1,False,True
vit_small_soft_none_s224_full_bce_nfull_seed1_op,0.9527694109772423,0.9960798654661817,1.0,0.9214148259705489,0.8708793507362784,vit_small,gz2,soft,none,224,full,bce,0,1,True,True
vit_small_soft_none_s224_full_bce_nfull_seed2,0.9437332663989291,0.9944209779675592,0.9866758701472557,0.8890771419009371,0.8259705488621151,vit_small,gz2,soft,none,224,full,bce,0,2,False,True
vit_small_soft_none_s224_full_bce_nfull_seed2_op,0.9502384538152611,0.995771792670713,1.0,0.9154534805890228,0.8632237282463187,vit_small,gz2,soft,none,224,full,bce,0,2,True,True
vit_small_soft_w_d4_s224_full_bce_nfull_seed0,0.9538989290495314,0.9962335437348808,1.0,0.9242177041499331,0.8753555890227577,vit_small,gz2,soft_w,d4,224,full,bce,0,0,False,True
vit_small_soft_w_d4_s224_full_bce_nfull_seed1,0.9518281459170014,0.996012103301581,1.0,0.9198669678714859,0.8682438085676037,vit_small,gz2,soft_w,d4,224,full,bce,0,1,False,True
vit_small_soft_w_d4_s224_full_bce_nfull_seed2,0.9529576639892905,0.9961395952374351,1.0,0.9232973560910308,0.8691014056224899,vit_small,gz2,soft_w,d4,224,full,bce,0,2,False,True
