run_id,bin,agreement_low,agreement_high,n,share,featured_fraction,majority_baseline,lift,error_share,accuracy,balanced_accuracy,auc_roc,ece,brier,arch,dataset,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained
convnext_tiny_soft_d4_photo_s224_full_bce_nfull_seed2,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.3112396984043485,0.19447004608294932,0.9260038576187971,0.9238430198728184,0.9783974594822947,0.2713035660724503,0.13381563221870987,convnext_tiny,gz2,soft,d4_photo,224,full,bce,0,2,False,True
convnext_tiny_soft_d4_photo_s224_full_bce_nfull_seed2,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.28434596140100077,0.025806451612903226,0.9919942816297356,0.989751796695562,0.9994039663135018,0.23861078034348793,0.06910873692471174,convnext_tiny,gz2,soft,d4_photo,224,full,bce,0,2,False,True
convnext_tiny_soft_d4_photo_s224_full_bce_nfull_seed2,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.16684250188394878,0.0027649769585253456,0.9995478522984175,0.9990086013615426,0.9999966776731481,0.1414614800467649,0.02452485399078582,convnext_tiny,gz2,soft,d4_photo,224,full,bce,0,2,False,True
convnext_tiny_soft_d4_photo_s224_full_bce_nfull_seed2,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.2276937787605331,0.0,1.0,1.0,1.0,0.08273813236358527,0.008435992020636964,convnext_tiny,gz2,soft,d4_photo,224,full,bce,0,2,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.10554141374583903,0.748314606741573,0.6739768944585862,0.6712759752255786,0.729707533917288,0.07876262351628363,0.21668552354244594,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.2989654567771348,0.22112359550561797,0.9137296159915834,0.911650902893304,0.9722262972819078,0.2564737704046386,0.13459609755063273,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.2837741243745533,0.02696629213483146,0.9914224446032881,0.9892042676150256,0.9994021387468821,0.2361174073957008,0.06875355293986564,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,3,0.6,0.8,13270,0.2775686077643909,0.16729464958553128,0.8327053504144687,0.16676714393368508,0.003146067415730337,0.9994724943481538,0.9993233052056582,0.9999885247238189,0.1386696222824267,0.023994497374287407,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,4,0.8,1.0,16733,0.35000418340026773,0.22769377876053307,0.7723062212394669,0.22763401661387683,0.00044943820224719103,0.9999402378533437,0.9998687664041994,1.0,0.08116676343045787,0.008124387409826479,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed1,0,0.0,0.2,5107,0.10682312583668005,0.4315645192872528,0.5684354807127472,0.10142941061288435,0.7567324955116697,0.6698648913256315,0.6658017896249765,0.7276115577289406,0.0730509168382888,0.2163880682460865,convnext_tiny,gz2,soft,d4,112,full,bce,0,1,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed1,1,0.2,0.4,5703,0.11928965863453815,0.38523584078555145,0.6147641592144486,0.3001928809398562,0.21768402154398564,0.9149570401543048,0.9113746354841079,0.972028768680831,0.25710600742447404,0.13404959096827984,convnext_tiny,gz2,soft,d4,112,full,bce,0,1,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed1,2,0.4,0.6,6995,0.14631442436412315,0.2923516797712652,0.7076483202287348,0.28491779842744813,0.02333931777378815,0.9925661186561829,0.9894383937171223,0.9993864315526906,0.23687107144635947,0.06815053281444619,convnext_tiny,gz2,soft,d4,112,full,bce,0,1,False,True
