run_id,arch,dataset,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained,epochs_run,best_epoch,train_seconds,images_per_second,params,params_trainable,d4_invariance_error,test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_f1,test_mcc,test_auc_roc,test_auc_pr,test_brier,test_ece,test_nll,test_tta_accuracy,test_tta_balanced_accuracy,test_tta_precision,test_tta_recall,test_tta_f1,test_tta_mcc,test_tta_auc_roc,test_tta_auc_pr,test_tta_brier,test_tta_ece,test_tta_nll,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_auc_roc,val_auc_pr,val_brier,val_ece,val_nll,decals_accuracy,decals_balanced_accuracy,decals_precision,decals_recall,decals_f1,decals_mcc,decals_auc_roc,decals_auc_pr,decals_brier,decals_ece,decals_nll,decals_tta_accuracy,decals_tta_balanced_accuracy,decals_tta_precision,decals_tta_recall,decals_tta_f1,decals_tta_mcc,decals_tta_auc_roc,decals_tta_auc_pr,decals_tta_brier,decals_tta_ece,decals_tta_nll,val_threshold,temperature,test_accuracy_tuned,test_balanced_accuracy_tuned,test_f1_tuned,test_mcc_tuned,test_recall_tuned,test_precision_tuned,test_ece_calibrated,test_brier_calibrated,test_nll_calibrated,decals_accuracy_tuned,decals_balanced_accuracy_tuned,decals_f1_tuned,decals_mcc_tuned,decals_recall_tuned,decals_precision_tuned,decals_ece_calibrated,decals_brier_calibrated,decals_nll_calibrated
convnext_tiny_soft_d4_s224_full_bce_nfull_seed3,convnext_tiny,gz2,soft,d4,224,full,bce,0,3,False,True,17,11,1777.4473615475,824.8447848318991,27820897,27820897,0.04289308190345764,0.9543172690763052,0.9427269700063452,0.9075716774908918,0.9184834882975312,0.912994980479643,0.8820528632137511,0.9913986331170088,0.9776222025139705,0.06064501729392189,0.14707685053274358,0.24121371020317578,0.9562207161981259,0.945051773264058,0.9115338882282996,0.9216896441167041,0.9165836355665378,0.8869324674860415,0.9923120805849643,0.979988385913678,0.06010567768850545,0.1492432930516973,0.24023193605550036,0.9547280334728033,0.9420413165152639,0.9114126097366321,0.9155042488375822,0.9134538473844185,0.8828048209891962,0.9919575773715312,0.9784820842176201,0.0602672834484394,0.147339378932187,0.2403774664329246,,,,,,,,,,,,,,,,,,,,,,,0.4363818168640136,0.22013078044773413,0.9416206492637216,0.949562678059524,0.8962414959663928,0.8602774660198984,0.9661750561077268,0.8357484573251057,0.0035160836128991873,0.03252006087234811,0.10460059348189359,,,,,,,,,
convnext_tiny_soft_d4_s224_full_bce_nfull_seed4,convnext_tiny,gz2,soft,d4,224,full,bce,0,4,False,True,20,15,2468.782754504122,823.4086078573085,27820897,27820897,0.045668162405490875,0.9547774431057564,0.9449567873135394,0.9044071518193224,0.9244148765630009,0.9143015696844775,0.8836886831364688,0.9914456564937069,0.9777721722442263,0.060275910790279615,0.14622729437760332,0.23978665357158674,0.9564508032128514,0.94709999884937,0.907607843137255,0.9275408784866944,0.9174661063981607,0.8879894327261207,0.9922956185465134,0.9799261317248805,0.059766649036822876,0.14817378206302909,0.23892457417285531,0.9563179916317992,0.946695281425131,0.9079340141398272,0.9265672599005932,0.9171560069830186,0.8875838224625919,0.9922097692578359,0.9793061476594072,0.05991495173043963,0.14801318897394206,0.23908726478591627,,,,,,,,,,,,,,,,,,,,,,,0.45972962385826843,0.21880188689198934,0.9483140896921017,0.9509800943930313,0.9061847450548617,0.8729565835660444,0.9565565886502084,0.8608526293010171,0.0030651897303461367,0.03248534653416433,0.10513951077855256,,,,,,,,,
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True,20,14,2714.456896134652,818.5164861451818,27820897,27820897,0.04352644830942154,0.9536688420348058,0.9443882373028625,0.9002262266947499,0.9249759538313562,0.9124332872109112,0.8810925021772728,0.9913523288840012,0.9775116249094817,0.037366419358465935,0.05300736016834029,0.14324752323576975,0.956074297188755,0.9470267505481917,0.9058832733531529,0.9281019557550497,0.9168580251801409,0.8871368591126088,0.9921059926057691,0.9794697438430477,0.03644140215141134,0.05583492221552757,0.14127971717747737,0.9536401673640167,0.9434315330822153,0.9024007531774675,0.922077922077922,0.9121332275971452,0.8807464934753253,0.9916281824979857,0.9778269702001945,0.03702315677061477,0.053043710309700356,0.14241194285349978,,,,,,,,,,,,,,,,,,,,,,,0.3720487952232361,0.4875732177889775,0.9421017402945113,0.9501733422136311,0.8970927206483753,0.86146298856123,0.9670567489579993,0.836569130495077,0.0047079070801395685,0.032945833183105296,0.10677812774481256,,,,,,,,,
convnext_tiny_soft_d4_s224_full_focal_nfull_seed1,convnext_tiny,gz2,soft,d4,224,full,focal,0,1,False,True,17,11,2583.9326209770516,798.5141661660016,27820897,27820897,0.04455168917775154,0.9542126840696118,0.9401155165273829,0.9136308805790109,0.9106284065405579,0.9121271727349365,0.8811698477945299,0.9912372522819948,0.9771165218190726,0.037992770574954926,0.057646881357807656,0.14620058631055685,0.9555095381526104,0.9416151194148761,0.9165928669189276,0.9125521000320616,0.9145680202434028,0.8844953812838585,0.9921783051127133,0.9795984882139928,0.03688708717471378,0.06001330993863005,0.14385564759266065,0.9552301255230126,0.941084535037997,0.9164920199903273,0.9114959114959115,0.9139871382636656,0.883733294519526,0.9916481254683522,0.9778905337172904,0.037490935748934494,0.058490739420921416,0.14515196598514377,,,,,,,,,,,,,,,,,,,,,,,0.3757064342498779,0.4594593674023642,0.945615796519411,0.9508915603183971,0.9022629877452824,0.8679912740764949,0.9619268996473228,0.8495681721648025,0.0036687989375594632,0.032608514200797474,0.10559499044114977,,,,,,,,,
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True,15,9,2019.09212415386,820.6692230898251,27820897,27820897,0.04572462663054466,0.9533132530120482,0.9471290912742435,0.8920097964181846,0.9341936518114781,0.91261451726568,0.8812233204859896,0.991403526470132,0.9776195188803127,0.06915606497323991,0.17553988641917762,0.2760332308060941,0.954735609103079,0.9494654416656592,0.8934676434676435,0.9384418082718821,0.9154026583268179,0.8850267256353631,0.9922238516359654,0.9797159589965471,0.06889860124849462,0.17752159844695586,0.2757032066304248,0.9538912133891213,0.9475426625023711,0.8938487498082528,0.9342632675966009,0.9136092819065539,0.8825852661688357,0.9918005571159998,0.9782628550933836,0.06887681082476944,0.175974068263834,0.27544608709254864,,,,,,,,,,,,,,,,,,,,,,,0.4644496445929193,0.2121103136204122,0.945615796519411,0.950269349030587,0.9020863146795209,0.8676519017277101,0.9600032061558191,0.8507600511436284,0.0036942769774221513,0.03350479434269459,0.1085105574552128,,,,,,,,,
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed1,convnext_tiny,gz2,soft,d4,224,full,smooth,0,1,False,True,15,9,1990.900719405152,825.010369873476,27820897,27820897,0.03916265815496445,0.9552794511378849,0.9451667954198542,0.9064318289039157,0.9240141070856044,0.9151385250456457,0.8848577487922205,0.9915021115419903,0.9778829559435089,0.06777137326072284,0.17544831650567252,0.27264790851324094,0.9565763052208835,0.947210833184181,0.9079711281970815,0.9276210323821737,0.9176909047656807,0.8882982471253597,0.9922321637573577,0.9797807761370954,0.06753466601909824,0.17735767045442932,0.27243309265101573,0.9552301255230126,0.9447146639771524,0.9072993851489831,0.9227192560525894,0.9149443561208267,0.8846246605377737,0.9919923981427311,0.9788842350679399,0.06733819702099982,0.1750917611137095,0.27173171015657194,,,,,,,,,,,,,,,,,,,,,,,0.4422955220895901,0.21047185023473033,0.9424991633199464,0.9502866674625492,0.8976811702088063,0.8622072329817149,0.9665758255851234,0.8379542769786672,0.00279026884056385,0.032367053966733,0.10478757673978802,,,,,,,,,
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True,15,9,1817.862271167338,825.8643135841924,27820897,15471361,0.07809015363454819,0.9339859437751004,0.9223607390267203,0.8560513447432763,0.8980442449503045,0.8765451416053825,0.8319722278200867,0.9823120461477364,0.9554811112695039,0.06664018828701077,0.1263571899748389,0.2544742734210864,0.9387968540829986,0.9291155173259273,0.8637263863497867,0.9088650208400129,0.8857209810967036,0.8444757455594882,0.9851234011552833,0.9621631886272007,0.06498528926608899,0.1318637108458474,0.2512233009977481,0.9351882845188284,0.9235319752125126,0.8590686274509803,0.8991502324835658,0.8786525656090873,0.8348747426250366,0.9828341041423001,0.9566838277985703,0.06630621664116175,0.12754165219704167,0.2536216607777232,,,,,,,,,,,,,,,,,,,,,,,0.4542300403118133,0.331044025719731,0.926434906291834,0.928737039034339,0.8688224982283391,0.821857696302195,0.9335524206476434,0.8124869201255668,0.0035003001900654595,0.0472136483687582,0.153283597109945,,,,,,,,,
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed1,convnext_tiny,gz2,soft,d4,224,partial,bce,0,1,False,True,14,8,1856.1725291330367,820.7529305169998,27820897,15471361,0.07362201064825058,0.934885374832664,0.9215433516876347,0.8619250096637031,0.893635780698942,0.8774939986619968,0.8334243067033701,0.9821292271175374,0.9549261173296745,0.06790353899280502,0.13200187172779346,0.2595313776848104,0.9395289491298527,0.9283404709894805,0.8687956906502501,0.9049374799615262,0.8864983706960857,0.8456332140967231,0.9850295529036944,0.9620303465558047,0.06630512517388806,0.13724326751890112,0.2561686020378991,0.937489539748954,0.9230145427280682,0.8709526044110746,0.8927368927368927,0.8817102137767221,0.8393578997556013,0.983315458640526,0.9580801461509321,0.06722174533401427,0.13484732541415423,0.2579259271770357,,,,,,,,,,,,,,,,,,,,,,,0.442636489868164,0.3121131543921963,0.9242177041499331,0.9284814050040495,0.8658793914041388,0.8181132879569167,0.9373998076306509,0.804498864965261,0.004329979418367256,0.04684193518641422,0.15306350313117925,,,,,,,,,
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True,6,0,777.1415373040363,820.0517089796626,27820897,27820897,0.07524731755256653,0.7444151606425703,0.821846152469642,0.5052900251121815,0.9838089131131773,0.6676639377702832,0.5654399047944672,0.9457491430075803,0.8715402718674566,0.19078586820778573,0.07161427459771805,0.5951600159170194,0.7450008366800536,0.8225534994811458,0.5058673364351299,0.9847707598589291,0.6683894132687757,0.5666810895866689,0.9472090421307314,0.8761585685523057,0.18991695156595634,0.06798076112221657,0.5898847137930721,0.7464853556485356,0.8238678204614531,0.5073444462782637,0.9857303190636524,0.6698992100245164,0.5689746501897962,0.9470265780065927,0.8737079207045706,0.18970561852092369,0.07219708145942899,0.5929294243888098,,,,,,,,,,,,,,,,,,,,,,,0.7146279811859131,1.7486031323820772,0.8388345046854083,0.8631448368640915,0.7474681262495493,0.6580551485751662,0.9139948701506894,0.6322705849736623,0.08153982137662101,0.1888384560286409,0.5592990995068793,,,,,,,,,
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed1,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,1,False,True,10,4,1328.8777206158265,820.6819606886322,27820897,27820897,0.08730176836252213,0.7095256024096386,0.8000303455951401,0.47296624133042114,0.9893395319012503,0.6399813340937962,0.5292754686577866,0.9410064414131376,0.8648457161304547,0.2150823145235694,0.09380062859691805,0.6602667025762463,0.7110525435073628,0.8011152543870306,0.4742969110189027,0.989499839692209,0.6412320797839185,0.5310497517010615,0.9427645662486419,0.8690984276799344,0.21373310859897496,0.09178349922222262,0.6551471700121853,0.7134728033472804,0.802829470873782,0.47642201126804046,0.9897386564053231,0.6432218401583828,0.5338605270560043,0.9420945961076932,0.8665576424393299,0.21333994123320107,0.09359396728823374,0.6565693391705377,,,,,,,,,,,,,,,,,,,,,,,0.810254024680393,2.1567416675626676,0.8464692101740294,0.8536103844457776,0.7470012408658486,0.6529557331752532,0.8685476114139147,0.6552975326560232,0.09214285650402668,0.2047028403720789,0.5925670760239498,,,,,,,,,
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed2,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,2,False,True,6,0,622.6616940181702,826.0579117650364,27820897,27820897,0.07529585808515549,0.6698251338688086,0.7736374999287662,0.4409760622168314,0.9907823020198782,0.6103142666699582,0.48800907812872074,0.9411499627569775,0.8680183616834122,0.23856812056917967,0.11324716042562039,0.7274369900408804,0.669260374832664,0.7737220685044393,0.44062789207659997,0.992225072138506,0.6102538821789499,0.4883907587663378,0.9429052450466018,0.873169547230142,0.238589586076773,0.11414623603993378,0.7248791479558399,0.6724267782426778,0.7759411591055894,0.4430289149728027,0.9924643257976591,0.6125983472710178,0.4918202584240917,0.9423084452052729,0.8702114585553257,0.2370452275602187,0.11193956993956697,0.7236066325150924,,,,,,,,,,,,,,,,,,,,,,,0.8019358515739441,2.7177052709753653,0.8350694444444444,0.8538828741152446,0.7386736486262553,0.6437228427603194,0.8932350112215454,0.6297112504944341,0.09851343491235436,0.21685828530020498,0.6186200740563799,,,,,,,,,
convnext_tiny_soft_flip_s224_full_bce_nfull_seed0,convnext_tiny,gz2,soft,flip,224,full,bce,0,0,False,True,17,11,2053.766563925892,822.8674203425428,27820897,27820897,0.0719146728515625,0.9540453480589023,0.9410133980507603,0.9104704097116844,0.9137544084642514,0.9121094531343762,0.881001599077692,0.9908011301998716,0.9762799057779572,0.05924375977233891,0.14131903555236414,0.23551449670362445,0.9569737282463187,0.9450167915741369,0.9155300311079205,0.9200064123116384,0.9177627633630512,0.8886331052829108,0.9922462040737599,0.9798695067001448,0.05833943938143471,0.1447599466243033,0.23410065173329367,0.9561924686192469,0.9437062549878417,0.9148017902813299,0.9175885842552509,0.9161930681181462,0.8865408639666248,0.9917015049117939,0.9780980924092701,0.05868500158175595,0.14354215131955667,0.23442871413235647,,,,,,,,,,,,,,,,,,,,,,,0.4570087096222808,0.2294694928705386,0.9479794176706827,0.9483944529547903,0.904978412868223,0.8710680156106586,0.9492625841615903,0.8646418923851938,0.0031995060695759,0.03321054530459394,0.10773151235599181,,,,,,,,,
